# Running gravitational simulaition with N = 2 bodies
#  m_1 = 1.9885e+30  m_2 = 5.9722e+24
# t  x_1  y_1  x_2  y_2
 0.00000e+00  3.00337e-06 -2.69681e-16 -1.00000e+00  8.97929e-11 
 1.57000e-02  2.98877e-06  2.95792e-07 -9.95138e-01 -9.84866e-02 
 1.58000e-02  2.98858e-06  2.97669e-07 -9.95076e-01 -9.91118e-02 
 1.59000e-02  2.98839e-06  2.99547e-07 -9.95014e-01 -9.97370e-02 
 1.60000e-02  2.98821e-06  3.01425e-07 -9.94951e-01 -1.00362e-01 
 1.61000e-02  2.98802e-06  3.03302e-07 -9.94888e-01 -1.00987e-01 
 1.62000e-02  2.98782e-06  3.05180e-07 -9.94824e-01 -1.01612e-01 
 1.63000e-02  2.98763e-06  3.07057e-07 -9.94760e-01 -1.02237e-01 
 1.64000e-02  2.98744e-06  3.08934e-07 -9.94696e-01 -1.02862e-01 
 1.65000e-02  2.98724e-06  3.10811e-07 -9.94631e-01 -1.03487e-01 
 1.66000e-02  2.98705e-06  3.12688e-07 -9.94566e-01 -1.04112e-01 
 1.67000e-02  2.98685e-06  3.14565e-07 -9.94500e-01 -1.04737e-01 
 1.68000e-02  2.98665e-06  3.16441e-07 -9.94434e-01 -1.05362e-01 
 1.69000e-02  2.98645e-06  3.18318e-07 -9.94368e-01 -1.05987e-01 
 1.70000e-02  2.98625e-06  3.20194e-07 -9.94301e-01 -1.06612e-01 
 1.71000e-02  2.98605e-06  3.22070e-07 -9.94234e-01 -1.07236e-01 
 1.72000e-02  2.98585e-06  3.23947e-07 -9.94166e-01 -1.07861e-01 
 1.73000e-02  2.98564e-06  3.25823e-07 -9.94098e-01 -1.08486e-01 
 1.74000e-02  2.98544e-06  3.27698e-07 -9.94030e-01 -1.09110e-01 
 1.75000e-02  2.98523e-06  3.29574e-07 -9.93961e-01 -1.09735e-01 
 1.76000e-02  2.98502e-06  3.31450e-07 -9.93892e-01 -1.10359e-01 
 1.77000e-02  2.98482e-06  3.33325e-07 -9.93822e-01 -1.10984e-01 
 1.78000e-02  2.98461e-06  3.35201e-07 -9.93752e-01 -1.11608e-01 
 1.79000e-02  2.98439e-06  3.37076e-07 -9.93682e-01 -1.12233e-01 
 1.80000e-02  2.98418e-06  3.38951e-07 -9.93611e-01 -1.12857e-01 
 1.81000e-02  2.98397e-06  3.40826e-07 -9.93540e-01 -1.13481e-01 
 1.82000e-02  2.98375e-06  3.42701e-07 -9.93469e-01 -1.14105e-01 
 1.83000e-02  2.98354e-06  3.44575e-07 -9.93397e-01 -1.14730e-01 
 1.84000e-02  2.98332e-06  3.46450e-07 -9.93325e-01 -1.15354e-01 
 1.85000e-02  2.98310e-06  3.48324e-07 -9.93252e-01 -1.15978e-01 
 1.86000e-02  2.98288e-06  3.50199e-07 -9.93179e-01 -1.16602e-01 
 1.87000e-02  2.98266e-06  3.52073e-07 -9.93105e-01 -1.17226e-01 
