2.355942e-01 2.153168e+00 -1.041858e+00 -1.293675e+00 1.569238e+00 -1.734988e+00 7.206610e+00 2.664053e+00 
1.759278e-01 2.149451e+00 -1.026700e+00 -1.303690e+00 1.658430e+00 -1.707844e+00 7.177783e+00 2.716974e+00 
1.160778e-01 2.144453e+00 -1.010344e+00 -1.312912e+00 1.745593e+00 -1.679720e+00 7.148450e+00 2.769723e+00 
5.640061e-02 2.138205e+00 -9.929408e-01 -1.321262e+00 1.830320e+00 -1.650837e+00 7.118778e+00 2.822006e+00 
-3.737144e-03 2.130630e+00 -9.743499e-01 -1.328796e+00 1.913596e+00 -1.620933e+00 7.088440e+00 2.874393e+00 
-6.398013e-02 2.121752e+00 -9.547128e-01 -1.335433e+00 1.994993e+00 -1.590215e+00 7.057600e+00 2.926589e+00 
-1.243023e-01 2.111563e+00 -9.340760e-01 -1.341141e+00 2.074552e+00 -1.558734e+00 7.026262e+00 2.978587e+00 
-1.846776e-01 2.100055e+00 -9.124845e-01 -1.345888e+00 2.152311e+00 -1.526536e+00 6.994427e+00 3.030381e+00 
-2.450797e-01 2.087220e+00 -8.899822e-01 -1.349645e+00 2.228304e+00 -1.493664e+00 6.962096e+00 3.081964e+00 
-3.051502e-01 2.073132e+00 -8.667426e-01 -1.352368e+00 2.302162e+00 -1.460347e+00 6.929453e+00 3.133047e+00 
-3.655261e-01 2.057627e+00 -8.425510e-01 -1.354061e+00 2.374731e+00 -1.426258e+00 6.896141e+00 3.184190e+00 
-4.258481e-01 2.040768e+00 -8.175751e-01 -1.354676e+00 2.445626e+00 -1.391616e+00 6.862339e+00 3.235100e+00 
-4.860882e-01 2.022547e+00 -7.918566e-01 -1.354186e+00 2.514875e+00 -1.356458e+00 6.828050e+00 3.285773e+00 
-5.462174e-01 2.002954e+00 -7.654371e-01 -1.352563e+00 2.582504e+00 -1.320820e+00 6.793276e+00 3.336200e+00 
-6.058770e-01 1.982097e+00 -7.385091e-01 -1.349799e+00 2.648177e+00 -1.284935e+00 6.758214e+00 3.386100e+00 
-6.656956e-01 1.959736e+00 -7.108172e-01 -1.345837e+00 2.712645e+00 -1.248437e+00 6.722478e+00 3.436018e+00 
-7.253113e-01 1.935971e+00 -6.825514e-01 -1.340662e+00 2.775563e+00 -1.211556e+00 6.686265e+00 3.485669e+00 
-7.846909e-01 1.910792e+00 -6.537555e-01 -1.334249e+00 2.836951e+00 -1.174320e+00 6.649575e+00 3.535047e+00 
-8.437999e-01 1.884186e+00 -6.244744e-01 -1.326572e+00 2.896830e+00 -1.136758e+00 6.612411e+00 3.584143e+00 
-9.026020e-01 1.856144e+00 -5.947540e-01 -1.317607e+00 2.955219e+00 -1.098895e+00 6.574776e+00 3.632952e+00 
-9.607391e-01 1.826819e+00 -5.648080e-01 -1.307390e+00 3.011829e+00 -1.060969e+00 6.536882e+00 3.681200e+00 
-1.018814e+00 1.795877e+00 -5.343540e-01 -1.295785e+00 3.067303e+00 -1.022584e+00 6.498314e+00 3.729412e+00 
-1.076463e+00 1.763465e+00 -5.036067e-01 -1.282823e+00 3.121341e+00 -9.839730e-01 6.459281e+00 3.777314e+00 
-1.133643e+00 1.729573e+00 -4.726181e-01 -1.268482e+00 3.173959e+00 -9.451572e-01 6.419788e+00 3.824898e+00 
-1.190306e+00 1.694193e+00 -4.414420e-01 -1.252743e+00 3.225175e+00 -9.061583e-01 6.379835e+00 3.872158e+00 
-1.246100e+00 1.657522e+00 -4.103064e-01 -1.235686e+00 3.274732e+00 -8.672119e-01 6.339650e+00 3.918828e+00 
-1.301589e+00 1.619149e+00 -3.789246e-01 -1.217105e+00 3.323192e+00 -8.279067e-01 6.298790e+00 3.965416e+00 
-1.356412e+00 1.579267e+00 -3.475281e-01 -1.197078e+00 3.370293e+00 -7.884756e-01 6.257480e+00 4.011657e+00 
-1.410513e+00 1.537872e+00 -3.161785e-01 -1.175590e+00 3.416046e+00 -7.489360e-01 6.215723e+00 4.057543e+00 
-1.463834e+00 1.494962e+00 -2.849397e-01 -1.152633e+00 3.460466e+00 -7.093041e-01 6.173521e+00 4.103065e+00 
-1.516317e+00 1.450539e+00 -2.538774e-01 -1.128200e+00 3.503562e+00 -6.695956e-01 6.130878e+00 4.148217e+00 
-1.567618e+00 1.404862e+00 -2.232278e-01 -1.102433e+00 3.545122e+00 -6.300437e-01 6.088034e+00 4.192746e+00 
-1.618240e+00 1.357434e+00 -1.927216e-01 -1.075047e+00 3.585615e+00 -5.902254e-01 6.044519e+00 4.237136e+00 
-1.667831e+00 1.308513e+00 -1.625999e-01 -1.046185e+00 3.624817e+00 -5.503720e-01 6.000572e+00 4.281133e+00 
-1.716323e+00 1.258113e+00 -1.329353e-01 -1.015854e+00 3.662740e+00 -5.104959e-01 5.956197e+00 4.324728e+00 
-1.763648e+00 1.206252e+00 -1.038015e-01 -9.840658e-01 3.699391e+00 -4.706089e-01 5.911396e+00 4.367915e+00 
-1.809486e+00 1.153249e+00 -7.542812e-02 -9.510252e-01 3.734589e+00 -4.309409e-01 5.866422e+00 4.410451e+00 
-1.854272e+00 1.098547e+00 -4.757617e-02 -9.163888e-01 3.768732e+00 -3.910641e-01 5.820782e+00 4.452800e+00 
-1.897678e+00 1.042467e+00 -2.047919e-02 -8.803630e-01 3.801628e+00 -3.512070e-01 5.774726e+00 4.494716e+00 
-1.939635e+00 9.850469e-01 5.788295e-03 -8.429813e-01 3.833286e+00 -3.113788e-01 5.728259e+00 4.536194e+00 
-1.980072e+00 9.263297e-01 3.115282e-02 -8.042829e-01 3.863712e+00 -2.715878e-01 5.681383e+00 4.577224e+00 
-2.018921e+00 8.663647e-01 5.554255e-02 -7.643128e-01 3.892914e+00 -2.318418e-01 5.634102e+00 4.617800e+00 
-2.055915e+00 8.055459e-01 7.876259e-02 -7.233517e-01 3.920747e+00 -1.923661e-01 5.586683e+00 4.657694e+00 
-2.091400e+00 7.432613e-01 1.010031e-01 -6.810036e-01 3.947525e+00 -1.527310e-01 5.538604e+00 4.697341e+00 
-2.125108e+00 6.799093e-01 1.220699e-01 -6.375543e-01 3.973098e+00 -1.131609e-01 5.490132e+00 4.736511e+00 
-2.156981e+00 6.155610e-01 1.419038e-01 -5.930719e-01 3.997470e+00 -7.366160e-02 5.441268e+00 4.775195e+00 
-2.186969e+00 5.502922e-01 1.604510e-01 -5.476295e-01 4.020647e+00 -3.423817e-02 5.392018e+00 4.813388e+00 
-2.215025e+00 4.841833e-01 1.776628e-01 -5.013052e-01 4.042635e+00 5.104630e-03 5.342384e+00 4.851082e+00 
-2.240973e+00 4.176878e-01 1.934133e-01 -4.544420e-01 4.063328e+00 4.414704e-02 5.292645e+00 4.888065e+00 
-2.265065e+00 3.501581e-01 2.078407e-01 -4.066072e-01 4.082960e+00 8.331659e-02 5.242256e+00 4.924740e+00 
-2.287125e+00 2.820499e-01 2.208246e-01 -3.581462e-01 4.101418e+00 1.223938e-01 5.191495e+00 4.960894e+00 
-2.307135e+00 2.134553e-01 2.323428e-01 -3.091495e-01 4.118707e+00 1.613755e-01 5.140364e+00 4.996519e+00 
-2.325081e+00 1.444676e-01 2.423803e-01 -2.597088e-01 4.134833e+00 2.002588e-01 5.088867e+00 5.031608e+00 
